Stand_GNN,SoilName,PctOfStand,Climate,BaselineSed,TrtIn2025,SedSpikeIn2025,TrtIn2045,SedSpikeIn2045
Stand_18_GNN_24236,Dinzer,,,,,,,
Stand_18_GNN_24237,Dinzer,,,,,,,
Stand_248_GNN_87958,Dinzer,,,,,,,
Stand_136_GNN_12802,Minkwell,,,,,,,
Stand_122_GNN_141180,Dinzer,,,,,,,
Stand_79_GNN_82596,Dinzer,,,,,,,
Stand_5_GNN_145301,Dinzer,,,,,,,
Stand_92_GNN_141169,Dinzer,,,,,,,
Stand_148_GNN_13239,Dinzer,,,,,,,
Stand_227_GNN_127780,Dinzer,,,,,,,
Stand_111_GNN_25120,Minkwell,,,,,,,
Stand_58_GNN_137268,Minkwell,,,,,,,
Stand_299_GNN_14346,Minkwell,,,,,,,
Stand_82_GNN_25336,Minkwell,,,,,,,
Stand_102_GNN_82600,Dinzer,,,,,,,
Stand_210_GNN_145213,Dinzer,,,,,,,
Stand_104_GNN_24240,Dinzer,,,,,,,
Stand_220_GNN_9024,Minkwell,,,,,,,
Stand_49_GNN_127780,Minkwell,,,,,,,
Stand_72_GNN_128648,Minkwell,,,,,,,
Stand_162_GNN_24240,Dinzer,,,,,,,
Stand_295_GNN_9157,Minkwell,,,,,,,
Stand_100_GNN_133281,Dinzer,,,,,,,
Stand_10_GNN_137444,Dinzer,,,,,,,
Stand_64_GNN_21307,Minkwell,,,,,,,
Stand_82_GNN_8243,Minkwell,,,,,,,
Stand_3_GNN_23651,Rock outcrop,,,,,,,
Stand_109_GNN_14347,Minkwell,,,,,,,
Stand_116_GNN_11892,Dinzer,,,,,,,
Stand_20_GNN_24481,Dinzer,,,,,,,
Stand_37_GNN_140916,Minkwell,,,,,,,
Stand_145_GNN_84328,Dinzer,,,,,,,
Stand_302_GNN_145350,Dinzer,,,,,,,
Stand_75_GNN_145522,Dinzer,,,,,,,
Stand_27_GNN_25253,Dinzer,,,,,,,
Stand_20_GNN_149408,Dinzer,,,,,,,
Stand_162_GNN_141180,Dinzer,,,,,,,
Stand_279_GNN_14563,Minkwell,,,,,,,
Stand_255_GNN_93087,Dinzer,,,,,,,
Stand_206_GNN_20760,Minkwell,,,,,,,
Stand_83_GNN_8734,Dinzer,,,,,,,
Stand_65_GNN_8685,Minkwell,,,,,,,
Stand_47_GNN_24845,Minkwell,,,,,,,
Stand_89_GNN_14452,Minkwell,,,,,,,
Stand_225_GNN_14452,Dinzer,,,,,,,
Stand_2_GNN_14293,Minkwell,,,,,,,
Stand_119_GNN_9157,Minkwell,,,,,,,
Stand_103_GNN_127780,Dinzer,,,,,,,
Stand_94_GNN_84329,Dinzer,,,,,,,
Stand_132_GNN_78787,Dinzer,,,,,,,
Stand_80_GNN_149639,Dinzer,,,,,,,
Stand_96_GNN_140949,Dinzer,,,,,,,
Stand_118_GNN_14528,Dinzer,,,,,,,
Stand_0_GNN_81141,Minkwell,,,,,,,
Stand_106_GNN_24240,Minkwell,,,,,,,
Stand_210_GNN_86176,Dinzer,,,,,,,
Stand_128_GNN_24218,Dinzer,,,,,,,
Stand_144_GNN_145350,Minkwell,,,,,,,
Stand_13_GNN_2331,Minkwell,,,,,,,
Stand_143_GNN_137471,Minkwell,,,,,,,
Stand_17_GNN_83057,Dinzer,,,,,,,
Stand_20_GNN_137444,Dinzer,,,,,,,
Stand_25_GNN_141067,Dinzer,,,,,,,
Stand_39_GNN_82596,Minkwell,,,,,,,
Stand_299_GNN_130578,Minkwell,,,,,,,
Stand_100_GNN_20674,Dinzer,,,,,,,
Stand_1_GNN_83057,Dinzer,,,,,,,
Stand_267_GNN_92811,Dinzer,,,,,,,
Stand_204_GNN_8829,Minkwell,,,,,,,
Stand_24_GNN_21177,Dinzer,,,,,,,
Stand_29_GNN_150017,Dinzer,,,,,,,
Stand_60_GNN_137526,Dinzer,,,,,,,
Stand_15_GNN_137000,Minkwell,,,,,,,
Stand_190_GNN_14452,Dinzer,,,,,,,
Stand_80_GNN_133151,Dinzer,,,,,,,
Stand_299_GNN_84088,Minkwell,,,,,,,
Stand_100_GNN_12189,Dinzer,,,,,,,
Stand_33_GNN_137444,Dinzer,,,,,,,
Stand_96_GNN_133151,Dinzer,,,,,,,
Stand_5_GNN_16738,Dinzer,,,,,,,
Stand_221_GNN_81109,Minkwell,,,,,,,
Stand_85_GNN_78654,Dinzer,,,,,,,
Stand_54_GNN_14121,Minkwell,,,,,,,
Stand_218_GNN_78787,Rock outcrop,,,,,,,
Stand_80_GNN_13239,Dinzer,,,,,,,
Stand_4_GNN_79065,Dinzer,,,,,,,
Stand_77_GNN_141226,Dinzer,,,,,,,
Stand_69_GNN_21307,Minkwell,,,,,,,
Stand_117_GNN_25336,Dinzer,,,,,,,
Stand_263_GNN_87958,Dinzer,,,,,,,
Stand_138_GNN_25253,Dinzer,,,,,,,
Stand_263_GNN_137318,Dinzer,,,,,,,
Stand_136_GNN_14408,Minkwell,,,,,,,
Stand_146_GNN_129921,Dinzer,,,,,,,
Stand_12_GNN_20760,Minkwell,,,,,,,
Stand_128_GNN_78787,Dinzer,,,,,,,
Stand_102_GNN_136333,Minkwell,,,,,,,
Stand_136_GNN_20845,Minkwell,,,,,,,
Stand_273_GNN_148989,Minkwell,,,,,,,
Stand_96_GNN_25253,Dinzer,,,,,,,
Stand_20_GNN_24758,Dinzer,,,,,,,
Stand_210_GNN_85910,Dinzer,,,,,,,
Stand_135_GNN_14498,Minkwell,,,,,,,
Stand_201_GNN_25172,Minkwell,,,,,,,
Stand_62_GNN_137471,Dinzer,,,,,,,
Stand_265_GNN_25253,Dinzer,,,,,,,
Stand_5_GNN_13970,Dinzer,,,,,,,
Stand_232_GNN_84053,Dinzer,,,,,,,
Stand_26_GNN_21148,Dinzer,,,,,,,
Stand_222_GNN_20484,Minkwell,,,,,,,
Stand_1_GNN_84088,Dinzer,,,,,,,
Stand_197_GNN_84329,Dinzer,,,,,,,
Stand_101_GNN_23446,Dinzer,,,,,,,
Stand_257_GNN_25150,Dinzer,,,,,,,
Stand_115_GNN_21112,Minkwell,,,,,,,
Stand_256_GNN_21148,Dinzer,,,,,,,
Stand_34_GNN_130578,Minkwell,,,,,,,
Stand_81_GNN_83057,Minkwell,,,,,,,
Stand_256_GNN_24667,Dinzer,,,,,,,
Stand_127_GNN_87958,Dinzer,,,,,,,
Stand_242_GNN_85910,Minkwell,,,,,,,
Stand_103_GNN_9024,Dinzer,,,,,,,
Stand_125_GNN_21148,Dinzer,,,,,,,
Stand_89_GNN_137526,Minkwell,,,,,,,
Stand_204_GNN_14452,Minkwell,,,,,,,
Stand_61_GNN_84053,Dinzer,,,,,,,
Stand_301_GNN_25151,Minkwell,,,,,,,
Stand_141_GNN_14600,Dinzer,,,,,,,
Stand_103_GNN_13574,Dinzer,,,,,,,
Stand_287_GNN_84334,Dinzer,,,,,,,
Stand_203_GNN_137444,Dinzer,,,,,,,
Stand_52_GNN_129875,Minkwell,,,,,,,
Stand_96_GNN_12833,Dinzer,,,,,,,
Stand_21_GNN_24440,Dinzer,,,,,,,
Stand_289_GNN_20808,Minkwell,,,,,,,
Stand_62_GNN_145200,Dinzer,,,,,,,
Stand_173_GNN_21148,Dinzer,,,,,,,
Stand_96_GNN_84088,Dinzer,,,,,,,
Stand_297_GNN_20674,Minkwell,,,,,,,
Stand_20_GNN_14452,Dinzer,,,,,,,
Stand_67_GNN_12601,Minkwell,,,,,,,
Stand_0_GNN_2932,Dinzer,,,,,,,
Stand_28_GNN_145200,Dinzer,,,,,,,
Stand_19_GNN_24757,Dinzer,,,,,,,
Stand_132_GNN_145522,Dinzer,,,,,,,
Stand_77_GNN_14451,Dinzer,,,,,,,
Stand_123_GNN_14291,Dinzer,,,,,,,
Stand_69_GNN_141226,Minkwell,,,,,,,
Stand_4_GNN_24641,Dinzer,,,,,,,
Stand_95_GNN_21209,Dinzer,,,,,,,
Stand_75_GNN_83057,Dinzer,,,,,,,
Stand_122_GNN_21209,Dinzer,,,,,,,
Stand_266_GNN_29475,Dinzer,,,,,,,
Stand_62_GNN_23471,Dinzer,,,,,,,
Stand_120_GNN_14453,Minkwell,,,,,,,
Stand_41_GNN_136333,Minkwell,,,,,,,
Stand_75_GNN_24337,Dinzer,,,,,,,
Stand_27_GNN_8994,Dinzer,,,,,,,
Stand_148_GNN_25119,Dinzer,,,,,,,
Stand_59_GNN_83057,Dinzer,,,,,,,
Stand_187_GNN_14346,Dinzer,,,,,,,
Stand_20_GNN_21148,Dinzer,,,,,,,
Stand_234_GNN_24218,Dinzer,,,,,,,
Stand_244_GNN_8994,Dinzer,,,,,,,
Stand_58_GNN_11891,Dinzer,,,,,,,
Stand_20_GNN_140722,Dinzer,,,,,,,
Stand_191_GNN_25926,Minkwell,,,,,,,
Stand_48_GNN_8533,Minkwell,,,,,,,
Stand_0_GNN_145614,Dinzer,,,,,,,
Stand_245_GNN_136898,Dinzer,,,,,,,
Stand_85_GNN_2941,Dinzer,,,,,,,
Stand_229_GNN_85910,Minkwell,,,,,,,
Stand_261_GNN_25119,Dinzer,,,,,,,
Stand_53_GNN_8144,Minkwell,,,,,,,
Stand_133_GNN_149460,Dinzer,,,,,,,
Stand_106_GNN_13334,Minkwell,,,,,,,
Stand_53_GNN_8142,Minkwell,,,,,,,
Stand_112_GNN_9024,Minkwell,,,,,,,
Stand_295_GNN_14292,Minkwell,,,,,,,
Stand_58_GNN_9024,Minkwell,,,,,,,
Stand_30_GNN_8734,Dinzer,,,,,,,
Stand_38_GNN_24817,Minkwell,,,,,,,
Stand_159_GNN_21177,Rock outcrop,,,,,,,
Stand_53_GNN_24361,Minkwell,,,,,,,
Stand_1_GNN_8798,Dinzer,,,,,,,
Stand_42_GNN_24563,Minkwell,,,,,,,
Stand_67_GNN_140973,Minkwell,,,,,,,
Stand_132_GNN_24817,Dinzer,,,,,,,
Stand_88_GNN_20739,Dinzer,,,,,,,
Stand_154_GNN_25119,Dinzer,,,,,,,
Stand_162_GNN_145200,Dinzer,,,,,,,
Stand_82_GNN_8142,Minkwell,,,,,,,
Stand_184_GNN_145350,Minkwell,,,,,,,
Stand_136_GNN_132978,Minkwell,,,,,,,
Stand_196_GNN_24981,Dinzer,,,,,,,
Stand_37_GNN_133151,Minkwell,,,,,,,
Stand_189_GNN_75403,Dinzer,,,,,,,
Stand_185_GNN_130578,Dinzer,,,,,,,
Stand_69_GNN_20824,Minkwell,,,,,,,
Stand_152_GNN_21148,Dinzer,,,,,,,
Stand_285_GNN_145522,Dinzer,,,,,,,
Stand_201_GNN_149321,Minkwell,,,,,,,
Stand_104_GNN_8959,Dinzer,,,,,,,
Stand_128_GNN_25088,Dinzer,,,,,,,
Stand_73_GNN_14234,Dinzer,,,,,,,
Stand_2_GNN_8048,Minkwell,,,,,,,
Stand_188_GNN_85910,Dinzer,,,,,,,
Stand_236_GNN_131381,Dinzer,,,,,,,
Stand_201_GNN_14498,Minkwell,,,,,,,
Stand_249_GNN_16738,Dinzer,,,,,,,
Stand_35_GNN_21307,Minkwell,,,,,,,
Stand_67_GNN_14528,Minkwell,,,,,,,
Stand_19_GNN_21148,Dinzer,,,,,,,
Stand_66_GNN_14293,Minkwell,,,,,,,
Stand_114_GNN_85910,Minkwell,,,,,,,
Stand_22_GNN_136495,Dinzer,,,,,,,
Stand_229_GNN_24201,Minkwell,,,,,,,
Stand_23_GNN_93088,Dinzer,,,,,,,
Stand_116_GNN_24337,Dinzer,,,,,,,
Stand_112_GNN_23446,Minkwell,,,,,,,
Stand_67_GNN_13389,Minkwell,,,,,,,
Stand_61_GNN_78828,Dinzer,,,,,,,
Stand_133_GNN_129921,Dinzer,,,,,,,
Stand_297_GNN_85910,Minkwell,,,,,,,
Stand_14_GNN_24236,Dinzer,,,,,,,
Stand_60_GNN_20806,Minkwell,,,,,,,
Stand_112_GNN_140973,Minkwell,,,,,,,
Stand_2_GNN_129397,Minkwell,,,,,,,
Stand_62_GNN_25253,Dinzer,,,,,,,
Stand_138_GNN_24337,Dinzer,,,,,,,
Stand_302_GNN_137471,Dinzer,,,,,,,
Stand_100_GNN_93760,Dinzer,,,,,,,
Stand_294_GNN_9024,Minkwell,,,,,,,
Stand_147_GNN_127780,Minkwell,,,,,,,
Stand_61_GNN_137506,Dinzer,,,,,,,
Stand_39_GNN_78642,Minkwell,,,,,,,
Stand_16_GNN_25172,Minkwell,,,,,,,
Stand_263_GNN_24558,Dinzer,,,,,,,
Stand_194_GNN_24441,Dinzer,,,,,,,
Stand_275_GNN_100776,Minkwell,,,,,,,
Stand_129_GNN_82596,Minkwell,,,,,,,
Stand_61_GNN_2928,Dinzer,,,,,,,
Stand_66_GNN_80656,Minkwell,,,,,,,
Stand_170_GNN_105189,Minkwell,,,,,,,
Stand_7_GNN_87655,Dinzer,,,,,,,
Stand_20_GNN_131381,Dinzer,,,,,,,
Stand_49_GNN_2932,Minkwell,,,,,,,
Stand_123_GNN_93859,Dinzer,,,,,,,
Stand_54_GNN_14453,Minkwell,,,,,,,
Stand_22_GNN_25052,Dinzer,,,,,,,
Stand_127_GNN_25119,Dinzer,,,,,,,
Stand_123_GNN_23471,Dinzer,,,,,,,
Stand_125_GNN_73143,Rock outcrop,,,,,,,
Stand_26_GNN_24981,Dinzer,,,,,,,
Stand_13_GNN_145213,Minkwell,,,,,,,
Stand_0_GNN_8685,Minkwell,,,,,,,
Stand_39_GNN_94106,Minkwell,,,,,,,
Stand_1_GNN_129921,Dinzer,,,,,,,
Stand_70_GNN_81101,Minkwell,,,,,,,
Stand_147_GNN_25120,Minkwell,,,,,,,
Stand_290_GNN_137268,Minkwell,,,,,,,
Stand_241_GNN_137526,Minkwell,,,,,,,
Stand_72_GNN_8959,Minkwell,,,,,,,
Stand_2_GNN_13272,Minkwell,,,,,,,
Stand_27_GNN_79242,Dinzer,,,,,,,
Stand_171_GNN_25088,Dinzer,,,,,,,
Stand_58_GNN_13239,Dinzer,,,,,,,
Stand_49_GNN_82596,Minkwell,,,,,,,
Stand_73_GNN_137471,Minkwell,,,,,,,
Stand_138_GNN_85910,Dinzer,,,,,,,
Stand_222_GNN_23906,Minkwell,,,,,,,
Stand_148_GNN_84328,Dinzer,,,,,,,
Stand_119_GNN_94059,Minkwell,,,,,,,
Stand_116_GNN_137492,Dinzer,,,,,,,
Stand_10_GNN_150017,Dinzer,,,,,,,
Stand_25_GNN_2941,Dinzer,,,,,,,
Stand_120_GNN_129875,Minkwell,,,,,,,
Stand_71_GNN_137268,Minkwell,,,,,,,
Stand_4_GNN_25645,Dinzer,,,,,,,
Stand_213_GNN_8685,Minkwell,,,,,,,
Stand_163_GNN_14234,Minkwell,,,,,,,
Stand_2_GNN_23446,Minkwell,,,,,,,
Stand_54_GNN_24588,Minkwell,,,,,,,
Stand_201_GNN_25053,Minkwell,,,,,,,
Stand_89_GNN_137268,Minkwell,,,,,,,
Stand_95_GNN_150017,Dinzer,,,,,,,
Stand_70_GNN_129875,Minkwell,,,,,,,
Stand_131_GNN_24441,Minkwell,,,,,,,
Stand_101_GNN_24403,Dinzer,,,,,,,
Stand_274_GNN_29437,Minkwell,,,,,,,
Stand_211_GNN_137471,Minkwell,,,,,,,
Stand_153_GNN_8534,Dinzer,,,,,,,
Stand_174_GNN_24845,Minkwell,,,,,,,
Stand_97_GNN_25253,Dinzer,,,,,,,
Stand_175_GNN_26661,Dinzer,,,,,,,
Stand_300_GNN_130578,Minkwell,,,,,,,
Stand_30_GNN_25150,Dinzer,,,,,,,
Stand_127_GNN_21148,Dinzer,,,,,,,
Stand_147_GNN_141226,Minkwell,,,,,,,
Stand_38_GNN_24482,Minkwell,,,,,,,
Stand_61_GNN_25150,Dinzer,,,,,,,
Stand_274_GNN_84280,Minkwell,,,,,,,
Stand_294_GNN_137472,Minkwell,,,,,,,
Stand_57_GNN_24337,Minkwell,,,,,,,
Stand_287_GNN_25120,Dinzer,,,,,,,
Stand_1_GNN_136257,Dinzer,,,,,,,
Stand_249_GNN_13642,Dinzer,,,,,,,
Stand_98_GNN_78788,Minkwell,,,,,,,
Stand_4_GNN_80265,Dinzer,,,,,,,
Stand_240_GNN_13912,Dinzer,,,,,,,
Stand_131_GNN_85910,Minkwell,,,,,,,
Stand_67_GNN_12833,Minkwell,,,,,,,
Stand_107_GNN_25019,Minkwell,,,,,,,
Stand_302_GNN_24817,Dinzer,,,,,,,
Stand_95_GNN_25119,Dinzer,,,,,,,
Stand_162_GNN_136257,Dinzer,,,,,,,
Stand_134_GNN_8142,Minkwell,,,,,,,
Stand_286_GNN_145350,Minkwell,,,,,,,
Stand_235_GNN_87958,Dinzer,,,,,,,
Stand_296_GNN_84291,Minkwell,,,,,,,
Stand_300_GNN_24981,Minkwell,,,,,,,
Stand_86_GNN_25088,Dinzer,,,,,,,
Stand_129_GNN_24240,Minkwell,,,,,,,
Stand_178_GNN_129921,Rock outcrop,,,,,,,
Stand_135_GNN_78793,Minkwell,,,,,,,
Stand_158_GNN_149362,Dinzer,,,,,,,
Stand_126_GNN_8994,Dinzer,,,,,,,
Stand_82_GNN_20588,Minkwell,,,,,,,
Stand_77_GNN_24981,Dinzer,,,,,,,
Stand_214_GNN_2928,Dinzer,,,,,,,
Stand_33_GNN_14600,Dinzer,,,,,,,
Stand_285_GNN_84088,Dinzer,,,,,,,
Stand_98_GNN_127780,Minkwell,,,,,,,
Stand_82_GNN_8685,Minkwell,,,,,,,
Stand_264_GNN_137268,Minkwell,,,,,,,
Stand_0_GNN_149460,Dinzer,,,,,,,
Stand_73_GNN_24240,Minkwell,,,,,,,
Stand_58_GNN_128648,Minkwell,,,,,,,
Stand_10_GNN_9895,Dinzer,,,,,,,
Stand_193_GNN_14452,Dinzer,,,,,,,
Stand_193_GNN_14451,Dinzer,,,,,,,
Stand_1_GNN_24440,Dinzer,,,,,,,
Stand_4_GNN_78711,Dinzer,,,,,,,
Stand_87_GNN_149512,Dinzer,,,,,,,
Stand_197_GNN_14346,Dinzer,,,,,,,
Stand_18_GNN_82721,Dinzer,,,,,,,
Stand_87_GNN_140868,Rock outcrop,,,,,,,
Stand_119_GNN_25172,Minkwell,,,,,,,
Stand_94_GNN_130881,Dinzer,,,,,,,
Stand_39_GNN_137000,Minkwell,,,,,,,
Stand_122_GNN_82600,Dinzer,,,,,,,
Stand_186_GNN_14453,Minkwell,,,,,,,
Stand_24_GNN_137444,Dinzer,,,,,,,
Stand_72_GNN_133913,Minkwell,,,,,,,
Stand_204_GNN_85910,Minkwell,,,,,,,
Stand_79_GNN_24817,Dinzer,,,,,,,
Stand_49_GNN_14528,Minkwell,,,,,,,
Stand_122_GNN_23699,Dinzer,,,,,,,
Stand_14_GNN_149460,Dinzer,,,,,,,
Stand_18_GNN_145522,Dinzer,,,,,,,
Stand_11_GNN_137000,Minkwell,,,,,,,
Stand_208_GNN_85910,Minkwell,,,,,,,
Stand_55_GNN_25120,Minkwell,,,,,,,
Stand_287_GNN_82600,Dinzer,,,,,,,
Stand_150_GNN_82600,Minkwell,,,,,,,
Stand_233_GNN_84328,Dinzer,,,,,,,
Stand_225_GNN_136333,Minkwell,,,,,,,
Stand_134_GNN_137268,Minkwell,,,,,,,
Stand_214_GNN_130631,Dinzer,,,,,,,
Stand_39_GNN_25090,Minkwell,,,,,,,
Stand_246_GNN_137526,Dinzer,,,,,,,
Stand_32_GNN_85910,Minkwell,,,,,,,
Stand_54_GNN_14498,Minkwell,,,,,,,
Stand_69_GNN_20588,Minkwell,,,,,,,
Stand_34_GNN_141180,Minkwell,,,,,,,
Stand_49_GNN_14291,Minkwell,,,,,,,
Stand_200_GNN_137417,Minkwell,,,,,,,
Stand_41_GNN_137492,Minkwell,,,,,,,
Stand_37_GNN_24563,Minkwell,,,,,,,
Stand_124_GNN_24402,Minkwell,,,,,,,
Stand_209_GNN_78779,Dinzer,,,,,,,
Stand_121_GNN_137417,Minkwell,,,,,,,
Stand_59_GNN_11892,Dinzer,,,,,,,
Stand_135_GNN_89296,Minkwell,,,,,,,
Stand_122_GNN_133889,Dinzer,,,,,,,
Stand_15_GNN_14408,Minkwell,,,,,,,
Stand_131_GNN_24945,Minkwell,,,,,,,
Stand_50_GNN_137444,Minkwell,,,,,,,
Stand_266_GNN_149639,Rock outcrop,,,,,,,
Stand_28_GNN_83057,Dinzer,,,,,,,
Stand_149_GNN_13091,Minkwell,,,,,,,
Stand_300_GNN_137417,Minkwell,,,,,,,
Stand_10_GNN_78787,Dinzer,,,,,,,
Stand_130_GNN_25120,Minkwell,,,,,,,
Stand_67_GNN_24588,Minkwell,,,,,,,
Stand_296_GNN_21178,Minkwell,,,,,,,
Stand_74_GNN_25053,Dinzer,,,,,,,
Stand_53_GNN_14019,Minkwell,,,,,,,
Stand_136_GNN_129211,Minkwell,,,,,,,
Stand_241_GNN_141226,Minkwell,,,,,,,
Stand_4_GNN_14600,Dinzer,,,,,,,
Stand_278_GNN_8765,Minkwell,,,,,,,
Stand_184_GNN_9157,Minkwell,,,,,,,
Stand_84_GNN_24218,Dinzer,,,,,,,
Stand_268_GNN_25150,Dinzer,,,,,,,
Stand_67_GNN_137526,Minkwell,,,,,,,
Stand_95_GNN_133913,Dinzer,,,,,,,
Stand_160_GNN_14346,Dinzer,,,,,,,
Stand_18_GNN_8661,Dinzer,,,,,,,
Stand_26_GNN_25119,Dinzer,,,,,,,
Stand_28_GNN_14447,Dinzer,,,,,,,
Stand_4_GNN_2642,Dinzer,,,,,,,
Stand_79_GNN_14346,Dinzer,,,,,,,
Stand_79_GNN_14347,Dinzer,,,,,,,
Stand_72_GNN_25090,Minkwell,,,,,,,
Stand_184_GNN_140973,Minkwell,,,,,,,
Stand_33_GNN_2928,Dinzer,,,,,,,
Stand_119_GNN_2928,Minkwell,,,,,,,
Stand_53_GNN_92825,Minkwell,,,,,,,
Stand_207_GNN_8734,Dinzer,,,,,,,
Stand_111_GNN_141180,Minkwell,,,,,,,
Stand_177_GNN_137492,Dinzer,,,,,,,
Stand_58_GNN_14291,Dinzer,,,,,,,
Stand_216_GNN_14345,Dinzer,,,,,,,
Stand_216_GNN_14346,Dinzer,,,,,,,
Stand_92_GNN_24439,Dinzer,,,,,,,
Stand_92_GNN_24437,Dinzer,,,,,,,
Stand_222_GNN_133652,Minkwell,,,,,,,
Stand_197_GNN_24817,Dinzer,,,,,,,
Stand_2_GNN_93863,Minkwell,,,,,,,
Stand_41_GNN_85910,Minkwell,,,,,,,
Stand_92_GNN_145301,Dinzer,,,,,,,
Stand_57_GNN_141226,Minkwell,,,,,,,
Stand_202_GNN_24981,Dinzer,,,,,,,
Stand_80_GNN_20760,Dinzer,,,,,,,
Stand_24_GNN_149460,Rock outcrop,,,,,,,
Stand_93_GNN_84088,Dinzer,,,,,,,
Stand_16_GNN_14452,Minkwell,,,,,,,
Stand_64_GNN_9024,Minkwell,,,,,,,
Stand_4_GNN_24726,Dinzer,,,,,,,
Stand_66_GNN_16511,Minkwell,,,,,,,
Stand_85_GNN_84088,Dinzer,,,,,,,
Stand_20_GNN_136257,Dinzer,,,,,,,
Stand_125_GNN_25088,Rock outcrop,,,,,,,
Stand_264_GNN_141180,Minkwell,,,,,,,
Stand_100_GNN_89296,Dinzer,,,,,,,
Stand_136_GNN_137256,Minkwell,,,,,,,
Stand_2_GNN_13390,Minkwell,,,,,,,
Stand_122_GNN_2946,Dinzer,,,,,,,
Stand_268_GNN_129921,Dinzer,,,,,,,
Stand_92_GNN_13970,Dinzer,,,,,,,
Stand_145_GNN_9194,Dinzer,,,,,,,
Stand_279_GNN_24361,Minkwell,,,,,,,
Stand_88_GNN_24240,Dinzer,,,,,,,
Stand_26_GNN_8994,Dinzer,,,,,,,
Stand_297_GNN_141180,Minkwell,,,,,,,
Stand_164_GNN_140949,Dinzer,,,,,,,
Stand_144_GNN_14453,Minkwell,,,,,,,
Stand_263_GNN_13563,Dinzer,,,,,,,
Stand_104_GNN_13575,Dinzer,,,,,,,
Stand_296_GNN_24845,Minkwell,,,,,,,
Stand_264_GNN_14345,Minkwell,,,,,,,
Stand_99_GNN_25253,Minkwell,,,,,,,
Stand_9_GNN_29378,Minkwell,,,,,,,
Stand_58_GNN_83060,Minkwell,,,,,,,
Stand_236_GNN_9895,Rock outcrop,,,,,,,
Stand_185_GNN_78788,Dinzer,,,,,,,
Stand_268_GNN_84088,Dinzer,,,,,,,
Stand_255_GNN_8601,Dinzer,,,,,,,
Stand_266_GNN_21437,Dinzer,,,,,,,
Stand_159_GNN_25253,Rock outcrop,,,,,,,
Stand_77_GNN_25119,Dinzer,,,,,,,
Stand_62_GNN_14234,Dinzer,,,,,,,
Stand_36_GNN_25253,Dinzer,,,,,,,
Stand_132_GNN_135147,Dinzer,,,,,,,
Stand_100_GNN_25090,Dinzer,,,,,,,
Stand_61_GNN_24617,Dinzer,,,,,,,
Stand_35_GNN_137492,Minkwell,,,,,,,
Stand_9_GNN_15240,Minkwell,,,,,,,
Stand_73_GNN_20760,Dinzer,,,,,,,
Stand_31_GNN_25253,Dinzer,,,,,,,
Stand_33_GNN_14451,Dinzer,,,,,,,
Stand_214_GNN_86176,Minkwell,,,,,,,
Stand_109_GNN_137417,Minkwell,,,,,,,
Stand_28_GNN_78788,Dinzer,,,,,,,
Stand_188_GNN_14452,Dinzer,,,,,,,
Stand_28_GNN_78787,Dinzer,,,,,,,
Stand_84_GNN_24981,Dinzer,,,,,,,
Stand_192_GNN_136333,Dinzer,,,,,,,
Stand_50_GNN_133913,Minkwell,,,,,,,
Stand_20_GNN_133151,Dinzer,,,,,,,
Stand_131_GNN_8685,Minkwell,,,,,,,
Stand_86_GNN_24218,Dinzer,,,,,,,
Stand_25_GNN_145381,Dinzer,,,,,,,
Stand_56_GNN_14234,Minkwell,,,,,,,
Stand_264_GNN_23651,Dinzer,,,,,,,
Stand_98_GNN_23495,Dinzer,,,,,,,
Stand_53_GNN_29477,Minkwell,,,,,,,
Stand_20_GNN_100761,Dinzer,,,,,,,
Stand_130_GNN_141180,Minkwell,,,,,,,
Stand_62_GNN_137213,Dinzer,,,,,,,
Stand_84_GNN_149512,Dinzer,,,,,,,
Stand_256_GNN_78828,Dinzer,,,,,,,
Stand_246_GNN_105516,Dinzer,,,,,,,
Stand_195_GNN_129875,Minkwell,,,,,,,
Stand_96_GNN_130631,Dinzer,,,,,,,
Stand_298_GNN_25172,Minkwell,,,,,,,
Stand_141_GNN_21148,Dinzer,,,,,,,
Stand_5_GNN_79065,Dinzer,,,,,,,
Stand_13_GNN_14498,Minkwell,,,,,,,
Stand_182_GNN_24726,Dinzer,,,,,,,
Stand_2_GNN_80283,Minkwell,,,,,,,
Stand_177_GNN_21112,Dinzer,,,,,,,
Stand_122_GNN_137417,Dinzer,,,,,,,
Stand_43_GNN_20824,Minkwell,,,,,,,
Stand_255_GNN_15628,Dinzer,,,,,,,
Stand_2_GNN_11891,Minkwell,,,,,,,
Stand_261_GNN_29475,Dinzer,,,,,,,
Stand_70_GNN_149639,Minkwell,,,,,,,
Stand_64_GNN_137417,Minkwell,,,,,,,
Stand_64_GNN_137415,Minkwell,,,,,,,
Stand_50_GNN_149299,Minkwell,,,,,,,
Stand_98_GNN_137444,Dinzer,,,,,,,
Stand_124_GNN_11893,Minkwell,,,,,,,
Stand_14_GNN_94203,Dinzer,,,,,,,
Stand_14_GNN_94201,Dinzer,,,,,,,
Stand_154_GNN_24667,Dinzer,,,,,,,
Stand_266_GNN_9482,Dinzer,,,,,,,
Stand_121_GNN_136333,Minkwell,,,,,,,
Stand_91_GNN_136960,Dinzer,,,,,,,
Stand_225_GNN_78788,Dinzer,,,,,,,
Stand_269_GNN_150017,Dinzer,,,,,,,
Stand_69_GNN_20806,Minkwell,,,,,,,
Stand_11_GNN_129875,Minkwell,,,,,,,
